-0.950654,0.104683,70.3399
0.412001,-0.182475,9.14949
0.979981,0.0744166,78.9036
-0.257443,0.058901,2.39913
-0.237908,-0.0332496,20.7449
-0.679384,-0.0397835,46.9382
0.326733,0.0057017,20.2013
-0.826133,-0.0509762,58.5208
0.455397,0.0775972,39.6772
0.826207,-0.0938392,50.1119
-0.701239,-0.0969889,53.5719
-0.999506,-0.00937197,88.1937
-0.248574,-0.0616198,27.0016
-0.567773,0.143031,13.2613
0.302391,-0.0134376,14.8519
-0.612,0.0430537,32.0583
-0.807202,-0.0968716,59.6452
-0.757788,0.0997934,40.788
0.777983,0.0668166,55.8041
0.497168,-0.163699,2.42546
0.730469,-0.156367,31.8098
0.54982,-0.031642,28.6185
0.623788,-0.030657,34.6876
-0.665154,-0.05073,47.1633
0.450783,0.121864,45.8431
0.905147,-0.0188136,64.2607
-0.385104,-0.0218752,26.7046
-0.648359,0.00134566,40.251
-0.572431,-0.113945,49.5121
-0.931945,0.00438385,68.6278
-0.3301,0.190156,17.6581
0.711487,-0.0191584,43.4745
-0.964535,0.00252679,74.6475
0.831753,-0.0894567,51.1329
-0.87995,-0.0504614,63.5106
0.428919,-0.137382,0.293119
0.245867,-0.166668,19.9726
0.199239,0.0202042,15.8632
0.319756,-0.104008,2.45028
0.457309,-0.0982217,9.8353
0.289037,-0.0230308,12.0268
-0.836493,0.194267,45.5539
0.9011,0.12278,67.9166
-0.466997,0.142039,3.03822
-0.92966,0.136292,65.3273
-0.9904,-0.0247942,82.0998
0.281512,0.0842161,32.8386
-0.581094,0.196194,6.98331
-0.922213,0.155212,63.349
-0.283729,-0.0888786,33.7787
-0.707398,0.0108001,43.9482
0.238146,-0.148533,17.1581
-0.535496,0.193456,1.92567
0.912415,-0.0601104,64.1523
-0.851843,-0.0490494,60.6998
0.34091,-0.0554674,8.84758
-0.493907,-0.0261389,33.7596
0.791222,0.00342998,52.5222
0.308901,0.0883471,34.8177
0.34433,0.0291117,25.7523
0.219176,-0.0580175,0.0703783
0.693721,0.0975143,53.2372
-0.928412,-0.010857,68.4038
0.991833,0.107253,82.8852
0.514618,-0.0345922,25.449
0.345554,-0.0734926,5.56974
0.861873,-0.0494226,57.2589
-0.459842,-0.117818,45.6342
-0.504036,0.0678426,19.1131
-0.941782,0.129832,67.9915
-0.98066,0.0901841,78.2054
0.904409,0.0796179,67.0366
0.625031,-0.0538997,31.7656
0.914391,-0.0427016,64.9492
0.202505,-0.0969521,9.31464
0.745673,-0.060386,42.9074
0.815292,0.059008,58.0794
0.72573,0.0450199,50.532
0.410492,-0.153783,4.30296
0.742124,-0.0272695,45.514
0.313397,0.0818702,33.8825
-0.530329,0.0824731,18.9966
-0.33367,0.106898,1.95713
0.220839,0.0255593,18.2058
0.462571,-0.156668,0.105014
-0.571327,0.194285,6.05577
0.606853,-0.168293,14.1261
0.923014,-0.18427,62.7606
0.327138,0.0809766,34.3554
-0.879386,-0.0123311,62.022
-0.8956,0.147187,58.4705
0.640492,-0.00644836,39.0449
-0.656052,0.117586,26.7454
0.721081,0.00308929,46.4197
-0.673618,0.179596,21.3241
-0.999358,0.00405628,87.9388
0.691103,-0.00459624,43.2307
0.359068,-0.029666,15.2453
-0.820438,0.033348,53.1108
0.554771,-0.188865,4.86851
0.665272,0.0721588,49.358
-0.70704,0.113198,33.2637
0.913505,-0.0115248,65.6631
0.311968,-0.0614095,5.60275
-0.676214,0.00359458,42.1486
0.863109,0.0453696,61.6124
0.986984,0.0875811,81.0316
0.662661,-0.137068,25.0999
0.910305,-0.0234473,64.8669
0.226198,-0.0512466,1.98685
-0.380801,0.138385,4.12862
-0.561226,-0.0330132,38.7714
0.50586,-0.179646,0.771145
0.263368,-0.0282647,9.29785
0.541053,-0.0172997,30.1394
0.365931,-0.0897486,3.90501
0.351568,-0.090194,2.70943
-0.272432,0.0726171,0.528879
-0.925403,0.094285,65.4933
-0.778998,0.0742814,45.4897
0.228524,-0.0376451,5.07788
-0.428333,0.164267,4.49153
-0.525923,-0.0201145,34.7737
-0.911588,-0.0182599,66.204
0.68282,-0.0792644,34.2957
-0.273261,0.0346466,8.57903
0.526817,-0.0213856,28.4668
-0.985689,0.0650036,80.0212
0.703637,-0.113693,32.7996
0.939968,-0.186132,66.51
0.459885,0.0719201,39.0282
0.962456,-0.00538412,74.1699
0.270287,0.106317,36.2554
-0.800019,0.0810087,47.5431
0.373286,-0.14165,5.37059
0.295163,-0.103561,4.19802
-0.813988,0.18967,41.9125
0.494484,-0.104817,12.0162
0.662365,-0.19158,18.3045
0.634354,-0.0796123,29.283
-0.366042,-0.0319889,27.4894
-0.446797,0.119155,5.16725
0.717712,0.0773732,52.7934
-0.393996,-0.0959074,39.7825
0.417525,0.0924016,40.2445
0.745577,0.100809,56.2141
-0.958874,-0.0174827,73.6977
0.719,0.0558883,51.0276
0.272835,0.0828883,32.1963
0.781965,0.0104231,52.1775
0.478338,0.103211,44.3677
-0.494227,-0.0738699,40.9465
0.761131,0.133107,59.26
-0.956504,0.0780261,72.0076
0.669389,-0.00244884,41.7392
0.903151,-0.085341,61.8882
-0.377938,0.199528,15.138
-0.732417,-0.0382086,50.4159
-0.744143,0.0754897,41.3637
-0.958238,0.0358052,72.9219
-0.49817,-0.0520312,37.9524
-0.772665,-0.0621901,55.115
-0.372212,0.153638,7.65458
0.878653,0.0541668,63.5138
-0.383491,-0.0335284,28.7302
0.84417,-0.146834,49.6546
-0.7088,-0.1154,55.4835
0.390526,0.121083,43.4678
0.210856,-0.090524,7.41359
0.687252,-0.0166304,41.646
0.320146,0.064892,31.1527
-0.464467,0.0938757,11.2299
-0.881744,0.0966773,58.0546
0.533263,-0.0947119,17.2938
-0.297666,0.147268,12.5313
-0.779515,0.0644025,46.3243
0.781799,0.049913,54.9281
0.751773,-0.0312148,46.0994
0.971681,0.141012,77.4134
-0.75001,0.186348,31.7625
