0.1,0.0987
0.2,0.19793
0.3,0.29792
0.4,0.39827
0.5,0.50167
0.6,0.59921
0.7,0.70255
0.8,0.80271
0.9,0.89973
1,0.99908
1.1,1
1.2,1
1.3,1
1.4,1
1.5,1
1.6,1
1.7,1
1.8,1
1.9,1
2,1
