0.1,0.1015
0.2,0.1948
0.3,0.3041
0.4,0.4062
0.5,0.498
0.6,0.599
0.7,0.699
0.8,0.7989
0.9,0.8972
1,0.992
1.1,0.996
1.2,0.9975
1.3,0.9986
1.4,0.9985
1.5,0.9991
1.6,0.9987
1.7,0.9992
1.8,0.9995
1.9,0.9994
2,0.9995
