0.1,0.07755
0.2,0.15281
0.3,0.22644
0.4,0.30164
0.5,0.37082
0.6,0.43369
0.7,0.49716
0.8,0.55885
0.9,0.61592
1,0.66641
1.1,0.71662
1.2,0.76525
1.3,0.80954
1.4,0.84752
1.5,0.88478
1.6,0.91836
1.7,0.94834
1.8,0.97199
1.9,0.98978
2,1
