-30,0,-30.9282,0.535893
-30.9282,0.535893,0.928165,0.536042
0.928165,0.536042,0,5.76244e-06
-30,0,-30.9827,-0.263302
-30.9827,-0.263302,0.982657,-0.263384
0.982657,-0.263384,1.11022e-16,-2.67726e-06
-30,0,-30.8284,0.82842
-30.8284,0.82842,0.828351,0.828611
0.828351,0.828611,1.11022e-16,9.96224e-06
-30,0,-30.6667,1.15469
-30.6667,1.15469,0.666554,1.15489
0.666554,1.15489,0,1.71897e-05
-30,0,-30.8284,-0.82842
-30.8284,-0.82842,0.828351,-0.828611
0.828351,-0.828611,1.11022e-16,-9.96224e-06
-30,0,-30.9827,0.263302
-30.9827,0.263302,0.982657,0.263384
0.982657,0.263384,1.11022e-16,2.67726e-06
-30,0,-30.6667,-1.15469
-30.6667,-1.15469,0.666554,-1.15489
0.666554,-1.15489,0,-1.71897e-05
-30,0,-30.9282,-0.535893
-30.9282,-0.535893,0.928165,-0.536042
0.928165,-0.536042,0,-5.76244e-06
-30,0,-31,0
-31,0,1,0
1,0,0,0
